,Unnamed: 0,text_id,text,task_1,task_2,task_3,label
999,999,hasoc_en_1000,ICC is trying their best to stop dhoni from showing his love to army.Dhoni should retaliate by donating his one year income to indian army. #CWC19 #DhoniKeepsTheGlove #DhoniKeepTheGloves #DhoniKeSaathDesh,NOT,NONE,NONE,2
1804,1804,hasoc_en_1805,@DhirajAhuja1108 She has lost the political good will    Momotah Hatao    #DoctorsFightBack,NOT,NONE,NONE,2
5734,5734,hasoc_en_5735,"The way its raining in India's match along with other deserving country also, don't think England have to work really hard to make it to top 4.@KP24 Poor english @ICC #ShameOnICC",HOF,HATE,TIN,0
4148,4148,hasoc_en_4149,".@borisjohnson “You are a nasty piece of work, aren’t you?”   https://t.co/WecD70J5Tw  #BorisJohnsonShouldNotBePM",HOF,OFFN,TIN,1
4655,4655,hasoc_en_4656,This is the face of fascism coming to America! Remember he also signed bibles like he’s the second coming of Christ. #TrumpIsATraitor #ImpeachDonaldTrumpNOW https://t.co/tdZcJQnTXD,HOF,HATE,TIN,0
1568,1568,hasoc_en_1569,#DhoniKeepsTheGlove Anything Abrahamic cricketing countries display on field = ok. #cricket journos and writers (including Indian) have high population of #Hinduphobic leftists. hypocrisy a clear indication of the #Hinduphobia to come.,HOF,HATE,TIN,0
2500,2500,hasoc_en_2501,@DiamondandSilk @realDonaldTrump Paid actors #ImpeachTrump #TrumpIsATraitor,NOT,NONE,NONE,2
4786,4786,hasoc_en_4787,@realDonaldTrump How about IMPEACHMENT and Birthday in jail. More fitting. Make America Happy Again.! #FUCKTRUMP #IMPEACHTRUMP #PUTINSBITCH https://t.co/NBYTXcGLHp,HOF,OFFN,TIN,1
1026,1026,hasoc_en_1027,"@moneycontrolcom People Think Rohit Steal the Show.  But they Don't know, What happen After That 😝😝😝 #DhoniKeepsTheGlove     #CWC2019 #CWC19 #WorldCup2019",NOT,NONE,NONE,2
2359,2359,hasoc_en_2360,@realDonaldTrump is just a greasy piece of shit. The world is darker with him in it.     #Iran #TrumpIsATraitor #TrumpMustResign #TrumpsAnInternationalDisgrace #TrumpResign #TrumpTantrum #jailtrump #IndictTrump #ImpeachTrumpNow #ImpeachDonaldTrumpNOW #ImpeachTrump https://t.co/9RH8JL8g75,HOF,OFFN,TIN,1
5350,5350,hasoc_en_5351,"@tehseenp @EconomicTimes @INCIndia @ETNOWlive 2000 Crore Scam , Gullible Muslim Investors , cheated by Mullahs , Politicians in the name of #HalalaBanking #HaramBanking , Cong leaders are seen with the accused #Imafraud #IMAJewels #Imascam #IMAJewelsScam #IMAFraudCase",HOF,HATE,TIN,0
2051,2051,hasoc_en_2052,Our anger should be towards this and not towards @ICC - we are collapsing as a society.     #DhoniKeepsTheGlove. https://t.co/71ZDe65mVh,NOT,NONE,NONE,2
5538,5538,hasoc_en_5539,@realDonaldTrump Failure because citizens died eh? How many people have died through mass shootings in America under your watch? #Trump2020 #ImpeachTrumpNow #TrumpIsATraitor #potus #moron #TrumpCantCount #TrumpLogic,NOT,NONE,NONE,2
4017,4017,hasoc_en_4018,@JohnnyMercerUK It's not just his private life. He is a career list. So he cannot be trusted. And just because desperate Tories do doesn't mean the nation does #BorisJohnsonShouldNotBePM,HOF,HATE,TIN,0
5553,5553,hasoc_en_5554,@mikelikessports @RobertKlemko Lock up the sexual predator #perv #molester #rapist,HOF,HATE,TIN,0
5183,5183,hasoc_en_5184,"#MikePence and his beady little eyes can fuck right off. #FatNixon is dumb as shit, but Pence is rotten to his fucking core. Send my regards to Mother, too. God, 2020 can’t get here fast enough. #PrideMonth #VoteBlue2020 #FuckTrump #FuckPence #FucktheGOP",HOF,PRFN,TIN,1
4218,4218,hasoc_en_4219,A war hero and a war zero #fucktrump  #JohnMcCainDay,HOF,PRFN,TIN,1
3746,3746,hasoc_en_3747,@RoflGandhi_ People said #DhoniKeepsTheGlove   He kept it but without the Logo https://t.co/6bJhXiPTVD,NOT,NONE,NONE,2
1839,1839,hasoc_en_1840,"#DoctorsStrike called off at AIIMS, 48-hour ultimatum given to meet demands. @raghvendra_rao and @gaur_anubhuti with more details on Tiranga TV  #DoctorsFightBack   #DoctorsProtest https://t.co/XXQwxdubMS",NOT,NONE,NONE,2
5836,5836,hasoc_en_5837,"@blocthot Hey Binx, fuck what that asshat thinks! Look at his profile... #douchebag",HOF,PRFN,UNT,1
4452,4452,hasoc_en_4453,@AFC_Islington74 And they said Wenger lived in the past and only survived on his past glory... #Dickhead and #Cunts   You'd think during the closed season there would be more time for them to have sex rather then bash ozil/Wenger.,HOF,PRFN,TIN,1
2790,2790,hasoc_en_2791,"@realDonaldTrump Our country is divided as it never has been before (humm, wonder who is responsible for that?) and all you Repubs can worry about is a piece of clothe? Why don't you BAN use of Confederate &amp; Nazi flags?     This is ALL distraction.    #DraftDodgerSaysWhat  #TrumpIsATraitor   #ResignNow https://t.co/LPpDH3oXeL",HOF,OFFN,TIN,1
3025,3025,hasoc_en_3026,This is the worst piece of shit I have read this day on the West Bengal Doctors issue. Apparently these doctors are behaving like doctors in Auschwitz.  😡🤬  #DoctorsFightBack #DoctorsStrike #DoctorsProtest #BengalDoctorsStrike #doctors_against_assualt https://t.co/4EjhDQ4Am3,HOF,PRFN,UNT,1
2124,2124,hasoc_en_2125,Funny how the attacks on doctors are all happening in non-BJP states and the media is deciding to be silent on the matter! #DoctorsFightBack #BengalViolence #Kerala #DoctorsProtest https://t.co/RfkER321P2,NOT,NONE,NONE,2
5635,5635,hasoc_en_5636,"@realDonaldTrump @MarshaBlackburn #TrumpMustResign #TrumpisaTRAITOR U CAN LIE ALL YOU WANT, but there is no escaping justice. You are only delaying the inevitable. We the people will prosecute you,  convict you, &amp; jail you and ALL of your co-conspirators. Your time left being a free traitor is short. #Sociopath",HOF,HATE,TIN,0
929,929,hasoc_en_930,#DhoniKeepsTheGlove  We r proud of u MSD .. https://t.co/lwxdiZDwJ3,NOT,NONE,NONE,2
1570,1570,hasoc_en_1571,"Test tweet #1     Will anyone who sees this comment or like.    I cant send tweets from news...    Possibly otherwise, yet I’m not on any “suspension” that I have been made aware of.     I did post some “interesting information” a couple days ago, about our #rapist president. #katiesarmy",NOT,NONE,NONE,2
939,939,hasoc_en_940,"The #GOP has “jettisoned principle, patriotism &amp; honor. Americans of goodwill must run #Trump’s party out of power up &amp; down the ticket in #2020 — &amp; shun those who carried their water when the country needed #truth-tellers.”    #TrumpIsATraitor  #ComplicitGOP https://t.co/LzfuuSjdeb",NOT,NONE,NONE,2
4885,4885,hasoc_en_4886,@realDonaldTrump Amongst Trump University Alumni.   #FuckTrump,HOF,HATE,TIN,0
5620,5620,hasoc_en_5621,#ShameOnICC  #BCCI   should start own world cricket council.  #RIPICC,HOF,HATE,TIN,0
515,515,hasoc_en_516,"Proceed cautiously there!  Also, beware of the libtard with the “skullet”, @RepCohen #douchebag https://t.co/dmMr3Auhhm",NOT,NONE,NONE,2
3060,3060,hasoc_en_3061,"@TeamCornyn If we’re behind him, it’s because we’re preparing to fuck him up the ass with the full force and power of the United States Constitution. #fucktrump",HOF,PRFN,TIN,1
5091,5091,hasoc_en_5092,"What National untidy. This spoiled trust fund fuck up has split this country. He should look in the mirror when he makes a comment like this. He’s virtuous, ideological ways have killed our economy and any future our kids and Gkids have. #douchebag https://t.co/73DBWlvF58",HOF,PRFN,TIN,1
58,58,hasoc_en_59,"just going to leave this here 👏🏻 keep your eyes and mind open to how the media portray people and remember, question everything #Leadersdebate #BorisJohnsonShouldNotBePM https://t.co/xIKypuvnLA",NOT,NONE,NONE,2
1240,1240,hasoc_en_1241,@realDonaldTrump Try all you want to Fat Donny. You are the WORST president in the history of our great nation. You will FOREVER be known as America’s Russian Manchurian president. #TrumpForPrison #TrumpIsATraitor,HOF,OFFN,TIN,1
640,640,hasoc_en_641,Chipotle could raise burrito prices to cover cost of Trump's tariffs - 😂😂😂 No Tarrif needed #chipotle. Nice try though. #douchebag  https://t.co/jQ6MU9B1mo,NOT,NONE,NONE,2
5672,5672,hasoc_en_5673,#ShameOnICC  Prize ceremony time of @ICCWCup2019   It's look Amazing https://t.co/F5n4hHVXqk,HOF,HATE,TIN,0
5050,5050,hasoc_en_5051,"@ICC Dear icc, insted of focusing in what is there dhoni's gloves, start focusing on the quality of umpiring in cricket world cup, the world was watching 🙏  #DhoniKeepsTheGlove",HOF,HATE,TIN,0
1564,1564,hasoc_en_1565,"#DhoniKeepsTheGlove, @BCCI ,@ICC . Why ICC is double standard. Allowing namaz on ground to Pak players, but not allowing @msdhoni to wear #BalidaanBadge gloves. Is @BCCI surrendering to @ICC . We condemn this act of ICC",HOF,HATE,TIN,0
94,94,hasoc_en_95,AOC asks the FBI why they give white supremacists a pass #Resist #ResistTrump #FuckTrump https://t.co/kZscCJo2jR,NOT,NONE,NONE,2
4721,4721,hasoc_en_4722,And people wonder why the pillock didnt turn up? Here's the answer. He's an embarrassment.  #BorisJohnsonShouldNotBePM https://t.co/wVeyL5hweN,HOF,HATE,TIN,0
1798,1798,hasoc_en_1799,We have become the country that we used to hate. #FuckTrump #ConcentrationCamps #ImpeachTrump #ImpeachmentHearingsNow #TrumpsWorseThanNixon #TrumpResign #TreasonousTrump https://t.co/xk53uQKCLW,NOT,NONE,NONE,2
1308,1308,hasoc_en_1309,but why are we giving a mass murderer a standing ovation?? #murderer https://t.co/V8NrBDGmI1,NOT,NONE,NONE,2
3005,3005,hasoc_en_3006,#DoctorsFightBack | Doctors' strike reaches Supreme Court: Plea filed over safety and security of doctors seeking security at government hospitals and action against assaulters of Kolkata doctor    https://t.co/jB9Qynofls,NOT,NONE,NONE,2
2432,2432,hasoc_en_2433,3 weeks ago I said to friends:\nId be amazed if @BorisJohnson doesnt bottle being PM again like last time & find some excuse to drop out of the race. Because he is all mouth & knows deep down he be a shit PM & cant deliver fuck all & knows he will be a failure #BorisJohnson pic.twitter.com/aNi4O9bdaM,HOF,PRFN,TIN,1
5030,5030,hasoc_en_5031,This more than anything else should be the reason Boris Johnson doesn’t get the top job #BorisJohnsonShouldNotBePM https://t.co/xCWZjts8co,HOF,HATE,TIN,0
575,575,hasoc_en_576,.@senatemajldr @LindseyGrahamSC Every day this is more true than the day before. #TrumpTaxReturns #TrumpIsATraitor (Sleepy @RickSantorum needs to be added to this. @OutFrontCNN). https://t.co/mwsyd6pXzT,NOT,NONE,NONE,2
5272,5272,hasoc_en_5273,"@unclescorpie @TomFitton @realDonaldTrump Are these idiots still on HRC?    Russia put #rapist tRump in the WH, Mueller report list facts, Individual 1 is a criminal, divider of the country, lies lies lies, @GOP aids in the #coverup , tRump is the Enemy of the People.  Ain't the right #Joepags   @joetalkshow  #incompetent",HOF,OFFN,TIN,1
3380,3380,hasoc_en_3381,"Yeah but you're the F*** Business Party, isn't it just policy to screw the economy?  #BorisJohnsonShouldNotBePM https://t.co/pG45bvFDkc",NOT,NONE,NONE,2
5532,5532,hasoc_en_5533,@ICC @ShashankManoha2 @BCCI  it will be the biggest insult to India if Dhoni have to remove #DhoniKeepsTheGlove . We are paying the salaries of ICC. BCCI should have guts to say go to hell to ICC. I can assure ICC will be having begging bowl.  We need to show ICC the right place.,HOF,HATE,TIN,0
3566,3566,hasoc_en_3567,Did I just hear '... Continue the brilliant work that Michael Gove did' said without irony? There is not a teacher in the country who agrees. #dickhead   #C4Debate,NOT,NONE,NONE,2
265,265,hasoc_en_266,"Just in case you are wondering why the #GOPTreason is in a stronghold. These people are afraid of #TrumpIsATraitor and his sociopath behavior. But they are MORE afraid of a the data harvested by Russia “on some Republican-affiliated targets,” while digging on Hillary.  Reading 👇🏾",NOT,NONE,NONE,2
703,703,hasoc_en_704,That’s why I’m saying give the management to @AmitShah ji he can manage anything #ShameOnICC #INDvPAK #CWC19   For full video click-https://t.co/yna7XKaysV https://t.co/c3M1o8QDsm,NOT,NONE,NONE,2
4078,4078,hasoc_en_4079,@maggieNYT @jaketapper Trump is a pathological liar..  He thinks most Americans are stupid SMH..  #LiarInChief #ConMan #DoucheBag #ImpeachTrump #Resist https://t.co/VjkNazZk61,HOF,OFFN,TIN,1
4185,4185,hasoc_en_4186,"@JhaSanjay Dear #SanjayJha, ur tweet is reflecting ur frustration towards the success of #BJP #Modi #ModiGovt. Rather than saying 'BullShit', better u concentrate on coming Elections, hope ur party wil get reverse of 52 in #LokSabhaElections2024. #CongressMuktBharat #ModiFor2024 @BJP4India",HOF,HATE,TIN,0
2848,2848,hasoc_en_2849,"Ppl keep telling me that I cant be a politician bc I have a vile mouth (not that Ive EVER said I wanted to be one). If Boris Johnson can use overtly racist language and still run for PM, Im sure I could be a politician despite saying fuck and suck ur mum to racists ",HOF,PRFN,TIN,1
4822,4822,hasoc_en_4823,"@Newsweek This is so much bullshit, that I laughed out loud! This motherfucker has treated the Oval and taxpayers, like an ATM! He’s violated the Emoluments Clause, REPEATEDLY! It’s the only financial endeavor that didn’t end in bankruptcy. It will end with a prison term though. #FuckTrump https://t.co/pVBXVGiBN0",HOF,PRFN,TIN,1
5379,5379,hasoc_en_5380,@SlyDude3677 @realDonaldTrump The Liar in Chief just can’t stop lying. #FuckTrump #Impeach45 #ImpeachTrump https://t.co/50Asc8Eat0,HOF,PRFN,TIN,1
4086,4086,hasoc_en_4087,@realDonaldTrump @OANN Another lie by the Liar in Chief #TrumpIsATraitor #TrumpIsALiar #TrumpCrimeFamily,NOT,NONE,NONE,2
4021,4021,hasoc_en_4022,@sgtilltwtr Like Bush or Cheney? #dickhead,HOF,PRFN,UNT,1
2512,2512,hasoc_en_2513,"@realDonaldTrump @MarshaBlackburn Another racist Southern Senator,  @MarshaBlackburn , gets down on her knees to kiss your traitorist butt. This isn't news. It's been happening for over two years. All of them will have to answer to the American people. #MAGA #TrumpIsATraitor https://t.co/dfXVBYOwUo",HOF,OFFN,TIN,1
4022,4022,hasoc_en_4023,#TraitorTrump Admits He Would Commit A Felony To Win The 2020 Election #TrumpIsATraitor #VoteBlue2020  https://t.co/cQajNLGVTM,HOF,OFFN,TIN,1
1068,1068,hasoc_en_1069,If you can tweet for Syria and Paris .  Why not for doctors of your own country ?   Such a shame that cm of Bengal is doing injustice to doctors and the normal public is silent.  #DoctorsFightBack #SaveTheSaviour https://t.co/WAoAmpGqcI,NOT,NONE,NONE,2
85,85,hasoc_en_86,#DoctorsFightBack #PresidentsRule is only option TMC goons r not in control of @mamt https://t.co/XZvOa2LaO5,NOT,NONE,NONE,2
4571,4571,hasoc_en_4572,"@TheRealOJ32 But you can't physically attack someone on Twitter and lop their head off if they upset you, like you did to #NicoleSimpson. You can't slash and stab here, like you did to #RonGoldman. I'm not sure if this is the place for you  #Murderer  #Liar  #Thief  #DomesticAbuse ends in #Murder",HOF,OFFN,TIN,1
5765,5765,hasoc_en_5766,#TimothyLoehman is anything but a 'man'. What he IS is a #Liar and a #Murderer.  @Cleveland #ClevelandPD #ClevelandPoliceDepartment #NoToRehiring this #DisgraceToHumanity.  Continued #JusticeForTamir 💪🏾 https://t.co/6FImFaoMXk,HOF,OFFN,TIN,1
5616,5616,hasoc_en_5617,"Nothing to say.😈😈    He is Pakistan Cabinet Minister!!!!!??  How?    Gandu the, gandu hain or gandu he rahega!!    #DhoniKeepsTheGlove   #DhoniKeSaathDesh https://t.co/J98ztY904m",HOF,HATE,TIN,0
5615,5615,hasoc_en_5616,@TMZ Little girl  @andycohen   crying because he couldn't be in a parade. Such a hypocrite bought a kid for a doll...  #douchebag,HOF,HATE,TIN,0
3321,3321,hasoc_en_3322,"@realDonaldTrump America WAS always great until YOU ruined it! You’re no leader!     All you are is an over bloated bovine with foul breath, no honor, no principles, no integrity, no dignity and certainly no morals!     #FuckTrump",HOF,HATE,TIN,0
3594,3594,hasoc_en_3595,Search for 'Best toilet paper in the world' on Google. Thanks Sundar Pichai 😂😬😂 #TerroristNationPakistan,HOF,HATE,UNT,0
4700,4700,hasoc_en_4701,@n_o_27 @13ththirteen @NathanTribal @AbhiRajPandey @ANI Dekha 😂  It takes them less than a minute to drag 1984 and justify it. Innocent cop my foot. Same police was killing random Sikhs and brought mobs to do the killing spree in 1984.  #FuckDelhiPolice,HOF,PRFN,TIN,1
4558,4558,hasoc_en_4559,@WEpicenter @ClementoJack @TheTayaValkyrie So they look like you and your 151 followers. #loser #Douchebag #liveswithMaMa,HOF,HATE,TIN,0
642,642,hasoc_en_643,"@fawadchaudhry Yes he is going to fought war against the world top teams (we consider this as Mahabarath) , yes we admit that he is in England for playing cricket, this shows his patriotism toward the Indian army.  Is this isn't the huge issue #DhoniKeepsTheGlove",NOT,NONE,NONE,2
1523,1523,hasoc_en_1524,#TrumpIsNotTheMessiah #TrumpIsACriminal #TrumpIsANationalSecurityThreat #TrumpIsAFraud #TrumpIsATraitor #TrumpIsAMoron     The Belief That Trump Is a Messiah Is Rampant and Dangerous | Psychology Today https://t.co/teXC8y1agk,HOF,HATE,TIN,0
4547,4547,hasoc_en_4548,"@realDonaldTrump At this point, I think Trump is just rummaging through a deck of Garbage Pail Kids to come up with nicknames.  Next will be Upchuck Schumer!     #IdiotTrump #ImpeachTrump #LockHimUp",HOF,HATE,TIN,0
4501,4501,hasoc_en_4502,@Mimirocah1 @SpeakerPelosi @HouseGOP @SenateGOP That’s what @MichaelCohen212 warned us about! #CongressDoYourJob #ImpeachmentinquiryNOW #TrumpIsADisgrace #TrumpIsATraitor #Trump30Hours #LiarInChief #TraitorTrumpVoteHimOut,HOF,OFFN,TIN,1
4222,4222,hasoc_en_4223,@TomiLahren @realDonaldTrump We know he loves molesting it. #TrumpIsATraitor #TrumpIsATraitor #JohnMcCainDayJune14th,HOF,HATE,TIN,0
4364,4364,hasoc_en_4365,@LuckyHeronSay @theresa_may @JEGullis @Conservatives @SoTConservative Deaths of a vast swath of the population due to the poisonous policies of the @Conservatives. #JC4PM #GTTO #BorisJohnsonShouldNotBePM,HOF,HATE,TIN,0
