,Unnamed: 0,text_id,text,task_1,task_2,task_3,label
2497,2497,hasoc_en_2498,@ ICC @ HomeOfCricket @ englandcricket @ askBCCI @ cricketausmedia How can ICC organise a world cup in such weather . Its highly unfair to teams and biased on part of ICC . # shameonicc https : //t.co/wvKcaPNDJ6,NOT,NONE,NONE,2
2498,2498,hasoc_en_2499,# SaveBengal Zero Law & amp ; Order in Bengal No # Mamata in # Mamata Doctors are n't safe Teachers are n't safe Oppositions are n't safe Electoral Officer are n't safe No # Democracy in # Bengal Solution ? ... ... . @ narendramodi # DoctorsFightBack https : //t.co/uarhj8z3BR,NOT,NONE,NONE,2
2499,2499,hasoc_en_2500,Ultimatums can work both ways ma'am . # DoctorsFightBack # doctorsstrike # DoctorsProtest # standwithnrsmch https : //t.co/t9iZTmGRsL,NOT,NONE,NONE,2
2500,2500,hasoc_en_2501,@ DiamondandSilk @ realDonaldTrump Paid actors # ImpeachTrump # TrumpIsATraitor,NOT,NONE,NONE,2
2501,2501,hasoc_en_2502,Yeah he is 😂 # FuckTrump https : //t.co/5AlfNX0FGc,NOT,NONE,NONE,2
2502,2502,hasoc_en_2503,@ thepeopleszero # FuckTrump What a cool idea ! <SWEAR-2> Trump,HOF,PRFN,TIN,1
2503,2503,hasoc_en_2504,"I thought about that today , too . John McCain was a true patriot . Happy # JohnMcCainDay , America ! # TrumpIsATraitor # ImpeachTrumpNow https : //t.co/9R6bkSTBO4 https : //t.co/6WdP4XaFal",NOT,NONE,NONE,2
2504,2504,hasoc_en_2505,@ realDonaldTrump # FuckTrump # BollocksToBoris Meet the 'Dimmer ' twins ! ! https : //t.co/HJvajc0jjS,NOT,NONE,NONE,2
2505,2505,hasoc_en_2506,"“ As a TMC supporter , I am deeply ashamed ” - Kolkata Mayor 's daughter Shabba Hakim slams Mamata Banerjee for her inaction and silence over protection of doctors Good to see a Doctor placing her own fraternity above petty politics # SaveBengal # SaveTheDoctors # DoctorsFightBack https : //t.co/2WYvLMbsxD",NOT,NONE,NONE,2
2506,2506,hasoc_en_2507,NASA administrator says ‘ nothing has changed ’ after Trump ’ s tweet about the Moon and Mars # Resist # ResistTrump # FuckTrump https : //t.co/KACKDzGJr6,NOT,NONE,NONE,2
2507,2507,hasoc_en_2508,@ WalshFreedom Because he thinks he is the president ’ s lawyer and not the AG for the <SWEAR-1> People . # TrumpIsATraitor # TrumpMustResign,NOT,NONE,NONE,2
2508,2508,hasoc_en_2509,Top 2020 Dems best Trump in hypothetical matchups in new poll # Resist # ResistTrump # FuckTrump https : //t.co/oL5j8ZCZxN,NOT,NONE,NONE,2
2509,2509,hasoc_en_2510,@ UKMoments @ BorisJohnson Boris can ’ t even debate with 5 <SWEAR-1> colleagues how will he cope against 27 EU Delegates . # BorisJohnsonShouldNotBePM,NOT,NONE,NONE,2
2510,2510,hasoc_en_2511,@ ShashiTharoor A # newborn <SWEAR-0> was <SWEAR-2> too in the <SWEAR-2> call # DoctorsFightBack,NOT,NONE,NONE,2
2511,2511,hasoc_en_2512,The @ GOP @ SenateGOP @ HouseGOP and @ realDonaldTrump himself do n't care if they break laws like the Hatch law . https : //t.co/mZyNDIPkq9 # fucktrump # fuckthegop # voteoutgop # draintheswamp # trumpresign # impeachtrump # gop # politics,NOT,NONE,NONE,2
2512,2512,hasoc_en_2513,"@ realDonaldTrump @ MarshaBlackburn Another <SWEAR-2> Southern Senator , @ MarshaBlackburn , gets down on her knees to kiss your traitorist <SWEAR-2> . This is n't news . It 's been happening for over two years . All of them will have to answer to the <SWEAR-1> people . # MAGA # TrumpIsATraitor https : //t.co/dfXVBYOwUo",HOF,OFFN,TIN,1
2513,2513,hasoc_en_2514,IMA meeting with striking docs <SWEAR-2> inconclusive # IMA # DoctorsFightBack # DoctorsProtest # DoctorsStrike # DoctorsUnderOppression # doctors_against_assualt https : //t.co/d1xgUsv5oq,NOT,NONE,NONE,2
2514,2514,hasoc_en_2515,<SWEAR-2> from next match onwards other country ’ s players will wear military and police logo of their country and then cricket will be a great war without <SWEAR-2> and bats ... Totally disgusting # dhonigloves # DhoniKeepsTheGlove,NOT,NONE,NONE,2
2515,2515,hasoc_en_2516,# ShameOnICC is trending at 2nd https : //t.co/cUWWur80fJ,NOT,NONE,NONE,2
2516,2516,hasoc_en_2517,# DoctorsFightBack # DoctorsUnderOppression I hope @ ReallySwara @ sonamakapoor u are not ashamed of brutal <SWEAR-2> on kolkata Doctors . I do n't see any placcards today !,NOT,NONE,NONE,2
2517,2517,hasoc_en_2518,@ cricketworldcup @ ICC can see @ msdhoni badge but does n't see the ground was not covered . Most developed Country in 🌏 and call 🏏 as the national sports Yet ca n't do anything for the biggest tournament . Learn something from # EdenGarden # ShameOnICC # WorldCup2019 # iccraincup2019 # CricketKaCrown https : //t.co/PRF299UlyN,NOT,NONE,NONE,2
2518,2518,hasoc_en_2519,"# DoctorsFightBack Where Are Akhtars Shabana Naseeruddin and Gangs ? # बेंगॉलके_डरे_हुए_मुसलमान or IslamicTerrorists Of # MamataBanarjee supporting , Brutally <SWEAR-2> Doctors with # MamataFrustrated helping <SWEAR-2> https : //t.co/kcxYDdipEe",NOT,NONE,NONE,2
2519,2519,hasoc_en_2520,@ YoungMaineeee @ Leekk_ Lmao its cool just saying my piece # fucktrump,NOT,NONE,NONE,2
2520,2520,hasoc_en_2521,Ummm ... getting even ? ? ? # lockthisnutupagain # <SWEAR-2> https : //t.co/Yt90Og4bRG,NOT,NONE,NONE,2
2521,2521,hasoc_en_2522,@ ANI # DoctorsFightBack # DoctorsProtest # India Kindly do n't befool doctors by writing letters to CMs . It is a futile eyewash exercise . Immediately pass ordinance to protect medical staff . # IMA must go on indefinite strike in the entire country till an ordinance is passed . # WestBengal,NOT,NONE,NONE,2
2522,2522,hasoc_en_2523,@ JeffreyToobin # <SWEAR-2> ! ! ! He <SWEAR-2> people ! https : //t.co/031Fr4Mvg5,NOT,NONE,NONE,2
2523,2523,hasoc_en_2524,@ cnnbrk This is a US led behind the scenes <SWEAR-2> they can create a war with Iran . Following up on Bush ’ s war with Iraq for no reason . # fucktrump,NOT,NONE,NONE,2
2524,2524,hasoc_en_2525,Embassies worldwide are defying Trump & amp ; flying the Pride flag without permission # Resist # ResistTrump # FuckTrump https : //t.co/o5LFnozfqu,NOT,NONE,NONE,2
2525,2525,hasoc_en_2526,@ realDonaldTrump Intel & amp ; Pentagon doesn ’ t fu€king trust our so-called president . How far America has fallen since 11/2016 since we elected an <SWEAR-1> OF THE PEOPLE to sit in our highest office . # LockTrumpUp # ImpeachmentInquiryNow # ImpeachTrump # ImpeachBarr # ImpeachMnuchin # TrumpIsATraitor https : //t.co/aoCnxhIBpi,HOF,PRFN,TIN,1
2526,2526,hasoc_en_2527,"More than 700 govt doctors tendered resignation in West Bengal in accord with their striking junior colleagues . Mass resignation were reported from NRS , Rd Kar , School of tropical Medicine and elsewhere . # DoctorsFightBack # DoctorsProtest https : //t.co/BMe9de2Dux",NOT,NONE,NONE,2
2527,2527,hasoc_en_2528,Didt he do well # BorisJohnsonShouldNotBePM https : //t.co/YzmmKnLSmL,NOT,NONE,NONE,2
2528,2528,hasoc_en_2529,"I have wonderful doctors , who have gone beyond the call of duty to support me during difficult times . # ILoveMyDoctor # SaveTheSaviour # DoctorsFightBack # DoctorsProtest # SaveBengal # SaveBengalFromTMC # doctors_against_assualt",NOT,NONE,NONE,2
2529,2529,hasoc_en_2530,@ PressSec how do we correct this <SWEAR-2> from @ hogangidley45 ? ? ? It is highly irresponsible & amp ; defamatory ! # Trump # FoxNews # TrumpIsATraitor # TrumpLiesEveryTimeHeSpeaks # TrumpLiesMatter https : //t.co/Gk9FmvxUJm,NOT,NONE,NONE,2
2530,2530,hasoc_en_2531,@ BellaTwins How do you feel about Henry Cejudo telling you to kick rocks In his interview . # douchebag,NOT,NONE,NONE,2
2531,2531,hasoc_en_2532,"@ ICC - See , We just focused on Gloves only ! # INDvNZ # dhonikeepstheglove # ViratKohli https : //t.co/Xyn44ijRH2",NOT,NONE,NONE,2
2532,2532,hasoc_en_2533,Kolkata - SSKM Hospital . <SWEAR-2> of a nine-month-old <SWEAR-2> from Behala because of alleged medical negligence triggered an altercation between police / hospital and the deceased 's family and neighbours . # DoctorsFightBack https : //t.co/UHywMGp6VQ,NOT,NONE,NONE,2
2533,2533,hasoc_en_2534,# Peace and # Liberty for # Uyhgur ! # PleaseHelp # FreeUyghur # SaveUyghur # MeTooUyghur # PrayForUyghur # EastTurkistan # FreedomForEastTurkistan # Turkistan # Freedom # HumanRights # China # CCP # Genocide # StopChina # BoycottChina # StopGenocideChina # ウイグル # RT https : //t.co/NqNqUGAQ7l,NOT,NONE,NONE,2
2534,2534,hasoc_en_2535,"@ nealxg Happy # JohnMcCainDay ! Also , # FuckTrump # ImpeachTrump # ImpeachDonaldTrump",NOT,NONE,NONE,2
2535,2535,hasoc_en_2536,This is why we need # BernieforPresident # Bernie2020 # FuckTrump https : //t.co/82s11Z7URr,NOT,NONE,NONE,2
2536,2536,hasoc_en_2537,A Real Leader ... . # fucktrump # NotMyPresident @ POTUS @ realDonaldTrump https : //t.co/97HEDeZ1jM,NOT,NONE,NONE,2
2537,2537,hasoc_en_2538,@ realDonaldTrump Trusted again ? That implies you were trusted in the first place # FuckTrump # WTFiswrongwithyou # TakeThatDamnPhoneAwayHim # ImpeachTheMF,NOT,NONE,NONE,2
2538,2538,hasoc_en_2539,Dear @ ICC Let # DhoniKeepsTheGlove it 's not hurting any religious beliefs nor promoting any political party . @ BCCI should stand by @ msdhoni and support him .,NOT,NONE,NONE,2
2539,2539,hasoc_en_2540,"This is Dubai 's government . Where the 5-year-old <SWEAR-2> was <SWEAR-2> , After just 15 minutes of <SWEAR-2> , the punishment of <SWEAR-2> was given . We want something like this about # Twinkle case . @ myogiadityanath @ AmitShah # JusticeForTwinkleSharma # <SWEAR-2> # Dubai # JusticeForTwinkle # <SWEAR-0> https : //t.co/rjyGIdNnY0",NOT,NONE,NONE,2
2540,2540,hasoc_en_2541,2020 ca n't come fast enough . # TrumpIsATraitor https : //t.co/aZta1T7OYM,NOT,NONE,NONE,2
2541,2541,hasoc_en_2542,@ suri_anil @ ChandrusWeb How wrong ... we shud wear the pride of our country ? ? Attention seeker uncle # DhoniKeepBalidaanBadgeGlove # DhoniKeepsTheGlove,NOT,NONE,NONE,2
2542,2542,hasoc_en_2543,"Nothing much has changed at the # PGIMER # Chandigarh since August 2016 , when # Doctors went on strike demanding security at workplace . They are still <SWEAR-2> now and then by patients ’ relatives , who go scot free # DoctorsFightBack # doctors_against_assualt @ htTweets https : //t.co/B0755aJcAw",NOT,NONE,NONE,2
2543,2543,hasoc_en_2544,# DoctorsFightBack # Doctorsprotest # DoctorsStrike I support my fellow colleagues . https : //t.co/3PXLSskhHl,NOT,NONE,NONE,2
2544,2544,hasoc_en_2545,@ ICC @ cricketworldcup you guys ruined the enjoyment of # CWC2019 See the Kolkata # Edengarden in a normal match and you guys are organising a world level event and see your preparation # ShameonICC https : //t.co/Wfd94zBG6Q,NOT,NONE,NONE,2
2545,2545,hasoc_en_2546,Don ’ t the @ <SWEAR-1> take references ? # BorisJohnsonShouldNotBePM https : //t.co/3qPx6ZwGbz,NOT,NONE,NONE,2
2546,2546,hasoc_en_2547,"@ realDonaldTrump @ JedediahBila I ’ m guessing your youngest child won ’ t get a look in today . You ’ re too busy eating hamberderers , watching TV and tweeting in bed pre heading out to “ play ” golf . # LockTrumpUp # ImpeachmentInquiryNow # ImpeachTrump # ImpeachBarr # ImpeachMnuchin # TrumpIsATraitor",NOT,NONE,NONE,2
2547,2547,hasoc_en_2548,# ShameOnICC This is for both @ ICC and @ ECB_cricket . Do n't know how to organize a global event . And call themselves as progressive ... https : //t.co/sLkovZL4l3,NOT,NONE,NONE,2
2548,2548,hasoc_en_2549,# ImranHataoMulkBachao # ImranKhan Must # retweet # MustWatch # Budget2019 # AwamDushmanBudget # ImranKhanAddressesTheNation # mustretweet https : //t.co/4usfp7K2b1,NOT,NONE,NONE,2
2549,2549,hasoc_en_2550,@ nishantchat 3.5 lacs # DoctorsFightBack are doing # mob_lynching against to the # patients,NOT,NONE,NONE,2
2550,2550,hasoc_en_2551,"a used <SWEAR-1> 49 % , trump 41 % . # fucktrump https : //t.co/Sx5mRWFhNp",NOT,NONE,NONE,2
2551,2551,hasoc_en_2552,Surely the great buffoon thinks that he 's above everyone else and has already been anointed by the Tories ? # BorisJohnsonShouldNotBePM https : //t.co/K58S2kFGDT,NOT,NONE,NONE,2
2552,2552,hasoc_en_2553,Do you know ? The strongly flavored Saffron is deep Red in <SWEAR-2> # BengalDoctorsStrike # bengal # MamtaBanerjee # DoctorsProtest # DoctorsStrike # DoctorsFightBack # doctors_against_assualt # cpim # <SWEAR-2> # AmitShah # Imafraud # indianmedicalassociation # TMC # Congress # MamataBanerjee https : //t.co/fCRsxUv6nC,NOT,NONE,NONE,2
2553,2553,hasoc_en_2554,<SWEAR-2> and tired of hearing about this <SWEAR-2> <SWEAR-0> too . # FuckTrump https : //t.co/xWA9L3JAnN,HOF,PRFN,TIN,1
2554,2554,hasoc_en_2555,Cricket in Rainy season was really a Great idea # ShameOnICC,NOT,NONE,NONE,2
2555,2555,hasoc_en_2556,@ ANI Libtards # JaishEMedia call @ BJP4India saffron wid mission to make India Hindu state ? As soon as they get 20℅ <SWEAR-1> vote # BJP smells winning formula n India is back to normal . # CongressMuktBharat means # BJP takes ovr congress culture of appeasement ! Secularism is <SWEAR-2> again !,NOT,NONE,NONE,2
2556,2556,hasoc_en_2557,# douchebag of a congressmen @ Jim_Jordan humiliated by @ JohnWDean https : //t.co/IbC87m5qmd,NOT,NONE,NONE,2
2557,2557,hasoc_en_2558,". @ AfridaRahmanAli : It ’ s not just about compensation of money but , the image of the game is at stake . The delays & amp ; washouts has knocked the momentum out of the world cup and sadly turned one of the most awaited events into a damp squib # ShameOnICC https : //t.co/OnsxWAo1lh",NOT,NONE,NONE,2
2558,2558,hasoc_en_2559,‘ Pose ’ star Indya Moore <SWEAR-2> outside studio by a deranged Trump supporter # Resist # ResistTrump # FuckTrump https : //t.co/fEMAsPgtgq,NOT,NONE,NONE,2
2559,2559,hasoc_en_2560,Avlon : This is what the Founding Fathers warned against # Resist # ResistTrump # FuckTrump https : //t.co/pQILuyoZ0y,NOT,NONE,NONE,2
2560,2560,hasoc_en_2561,@ ICC @ BCCI Batch on someone 's gloves is not harmful or disrespectful for ICC world cup but poor umpiring is . <SWEAR-2> focus on real matters than making controversy of someone 's gloves . # DhoniKeepsTheGlove,NOT,NONE,NONE,2
2561,2561,hasoc_en_2562,The secret behind the game . # IndiaVsPakistan # terroristNationPakistan # IndiaVsPakistan https : //t.co/j4BMFAxoZP,NOT,NONE,NONE,2
2562,2562,hasoc_en_2563,This is not ok. At 4 mos . I was still BF my <SWEAR-2> . This not pro-life . # fucktrump https : //t.co/GBOrAs4TN0,NOT,NONE,NONE,2
2563,2563,hasoc_en_2564,"@ kashish_chawla_ @ cricketworldcup @ ICC I agree ! England Cricket Board were just too clever to not bribe ICC to fix their beloved team 's matches on occasions where the forecast is good in order to get a safe entry into the Semi-finals . But , do n't be too happy because weather factor wo n't save you in semis . # ShameOnICC",NOT,NONE,NONE,2
2564,2564,hasoc_en_2565,"@ adamcbest On this # JohnMcCainDay , # NeverForget that @ realDonaldTrump is the worst traitor in <SWEAR-1> history . # TrumpIsATraitor You 're not crazy , it 's just # YouNeedToCalmDown .",HOF,OFFN,TIN,1
2565,2565,hasoc_en_2566,Of course @ VP is a <SWEAR-2> bigot from a former person from Indiana go <SWEAR-2> yourself Mike Pence you are as big of a piece of <SWEAR-2> as @ realDonaldTrump # FuckTrump # FuckMikePence https : //t.co/vbgUeb766n,HOF,PRFN,TIN,1
2566,2566,hasoc_en_2567,@ MorajkarVibhuti @ PFantta But what 's the fault of the innocent familles who came for the treatment . They did n't beaten up anyone . They just seeking for the treatment of their problems . i am medical student too and I 'm not against this movement but i think that 's not the proper way . # DoctorsFightBack,NOT,NONE,NONE,2
2567,2567,hasoc_en_2568,Waah . Creating fuss when there is none . I wonder if anyone was playing at the same time when 'this ' was happening on the playground . Had they not prayed on the field I wonder what excuse would have been used to compare with the # DhoniKeepsTheGlove https : //t.co/AQGa9snabG,NOT,NONE,NONE,2
2568,2568,hasoc_en_2569,Let 's get # TrumpIsATraitor trending ?,NOT,NONE,NONE,2
2569,2569,hasoc_en_2570,"@ realDonaldTrump No one cares how much you despise a free and independent press , # IdiotTrump . The # Framers crafted an independent press via the 1A , <SWEAR-2> any and all governing authority would be questioned . Notice how they made it Number One .",NOT,NONE,NONE,2
2570,2570,hasoc_en_2571,"@ JeremyClarkson What is the purpose of your life , stealing oxygen , and complaining when some poor person <SWEAR-2> . # <SWEAR-0>",NOT,NONE,NONE,2
2571,2571,hasoc_en_2572,"Watch this clip from 2017 , where Boris Johnson shows he simply does n't have the temperament ( let alone maturity ) to be next PM of this country # brexit # BrexitShambles # BorisJohnson # RemainSurge # RemainerNow # RevokeArticle50 # ToryLeadeshipContest # BorisJohnsonShouldNotBePM https : //t.co/pVEai5ZJCf",NOT,NONE,NONE,2
2572,2572,hasoc_en_2573,@ MEchoed # Assange is not a # <SWEAR-0> https : //t.co/M4sfW7csXC,NOT,NONE,NONE,2
2573,2573,hasoc_en_2574,"@ realDonaldTrump As an owner of a small family farm , let me be the first to say # FuckTrump .",NOT,NONE,NONE,2
2574,2574,hasoc_en_2575,"Are n't we overdoing this sense of Pride , Nationalism bit on # DhoniKeepsTheGlove . There are clear # ICC rules about logos etc . it 's important to follow the rules rather than flex muscles . We are playing the world cup not doing a military ops .",NOT,NONE,NONE,2
2575,2575,hasoc_en_2576,"@ JimDOfficial You sad , old man ! # <SWEAR-0>",NOT,NONE,NONE,2
2576,2576,hasoc_en_2577,Milkha Singh never ran in his army vest . And he was more than ‘ honorary ’ # DhoniKeepsTheGlove,NOT,NONE,NONE,2
2577,2577,hasoc_en_2578,"There is 60 % chance of rain tomorrow ... I think ICC should take a wild decision n move this match , only this match to a venue where there is no rain . A humble request from Indians @ ICC @ BCCI @ CWC_2019 # WorldCup2019 # ShameOnICC # INDvPAK https : //t.co/25Vedbf4oL",NOT,NONE,NONE,2
2578,2578,hasoc_en_2579,"ये धोनी इंडिया के लिए खेलता है या @ BCCI के लिए ? # DhoniKeepsTheGlove , it 's a nonsense hastag run by India , these players are puppet of # BCCI , unfortunately I too participated in this hastag . https : //t.co/yn0zdvPtYZ https : //t.co/L6Gkqm600I",NOT,NONE,NONE,2
2579,2579,hasoc_en_2580,Didi came n threatened us n we strike back with mass resignation..now u urself come n treat the patients.. # Shame # DoctorsFightBack # Savethedoctors # doctors_against_assualt # westandwithnrsmch https : //t.co/6H4y2i04ro,NOT,NONE,NONE,2
