,Unnamed: 0,text_id,text,task_1,task_2,label
1771,1771,hasoc_de_1772,Bin Deutsch zälht das och noch 🤔🤔  oder gibt ja nur noch Bin Fachkraft beim Hartz 4 😡nix arbeiten nichts machen   Bin eben da 😡😡  ach ja fast rvergessen   Bin ficki ficki wird immer öffters mit schmierigen Haaren gesehen😬😬 https://t.co/ZzsNcY1VLl,HOF,PRFN,1
3214,3214,hasoc_de_3215,"Schwager ist zweimal gefahren um nochmal nachzuschauen oder kommt jetzt raus, dass er eine Affäre hat? Was die Qualitätsmedien verschweigen, siehe Bild oder Link.    Die Fehlerquoten liegen zwischen 93 und 98 Prozent.    https://t.co/8wNDvJCo6c    #Rebecca #Findbecci #presse #polizei https://t.co/DQpXqO2doc",NOT,NONE,2
1050,1050,hasoc_de_1051,Schultze-Rhonhof über die Ursachen des Zweiten Weltkrieges https://t.co/y8wXB2TRQS https://t.co/yxE6736PtJ,NOT,NONE,2
175,175,hasoc_de_176,Krass. Linksextreme wollen sich selbst abschaffen. https://t.co/cVj3NHQhlI,NOT,NONE,2
2372,2372,hasoc_de_2373,Unzensuriert:'Den Mann in sich töten': Plakat vor Frauenstreik in der Schweiz regt auf: Frauenstreik Foto: Comet Photo AG / wikimedia (CC BY-SA 4.0) Am 14. Juni sollte es in der Schweiz wieder zum jährlichen „Fraustreik“ kommen. Um auch dort auf die… https://t.co/N3Jnw9hrRK,NOT,NONE,2
788,788,hasoc_de_789,"Der größte Feind unserer Zivilisation ist der politische #Islam! Wollen wir das erst begreifen, wenn es zu spät ist? Aufwachen! #AfDwählen  https://t.co/d1tXNYPVnp  https://t.co/MCpS9qa1lS",HOF,OFFN,1
1731,1731,hasoc_de_1732,habe gar nicht die tollen Bilder im Staats Tv gesehen über das herzliche treffen gesehen👏👏👏😂😂  Kommen die noch??🤔🤔  müssen wohl erst bissel nach gebessert werden👌👌💩💩 https://t.co/BzN2huW6d2,HOF,PRFN,1
1080,1080,hasoc_de_1081,"Bei Ausschreitungen der Klima-Spinner in #Wien geht die #Polizei robust gegen 'deutschen Berufsdemonstranten' vor: Kopf unter den Polizeiwagen und kurz anfahren, erschrecken den #Greta-Jünger heftig!  https://t.co/8PBIw77n4P https://t.co/jb0h3Og93i",HOF,OFFN,1
1596,1596,hasoc_de_1597,@cCcKAMRANcCc @Hurensohn__Bot @femaleaga Nicht so homophob sein. 🤣    Integrier dich doch besser. Schlimm mit euch 58 Jahre im Land und integriert wie ein Eisbär im Regenwald.,NOT,NONE,2
1898,1898,hasoc_de_1899,"Hallo @erasmusstiftung!   Frau Steinbach wirkt wirr! Die Täter zu dieser in dem Tweet beschriebenen Tat waren 4 Deutsche. Sie sollten erwägen, sie zum Arzt zu schicken. Nicht, dass sie noch die illegale Spendenkasse der Stiftung mit ihrer eigenen Haushaltskasse verwechselt?     #Afd https://t.co/05vxOw4p04",HOF,OFFN,1
3797,3797,hasoc_de_3798,@BlondJedi @annewill Mal ehrlich - welche Frau will schon einen Schwarzafrikaner? Frau Anne Will bestimmt auch nicht!,HOF,HATE,0
3371,3371,hasoc_de_3372,"@FinjaFinte @liebereinenHund Überall in D gehen in Betrieben in besorgniserregender Geschwindigkeit die Lichter aus, während die Regierung trotzdem immer noch von Konjunktur faselt ... das hatten wir in der Endphase der DDR auch schon, wo bis zum Schluss in der AK immer von Planübererfüllung geplärrt wurde.",NOT,NONE,2
81,81,hasoc_de_82,"Lehrerin aus Sachsen berichtet, dass es im Lehrerzimmer 'seit etwa 2 Jahren keine politischen Diskussionen mehr gibt ... keiner traut sich, seinem Herzen diesbezüglich Luft zu machen ... Ich empfinde die Situation heute noch bedrückender als vor 1989.'  https://t.co/tjqNo8ivES",NOT,NONE,2
1058,1058,hasoc_de_1059,"@Hartes_Geld @Proteus93484191 Staatsmedien lügen durch Verschweigen, Staatsmedien sind rot-grüne zwangsfinanzierte Propagandaeinrichtungen, der verlängerte Arm des undemokratischen Parlamentarismus.",HOF,OFFN,1
2071,2071,hasoc_de_2072,"Chebli wird im Auto von arabischem Polizisten angehalten.  'Alde, Führerschein'?  'Was ist das?'  'Das ist was mit Bild von dir drin!'  Chebli reicht ihm ihren Chanel-Taschenspiegel.  Er guckt rein. Sagt dann:  'Oh, isch wusst nicht dass du auch vom Polizei bischt Brudi!'  #chebliwitze",HOF,OFFN,1
1908,1908,hasoc_de_1909,@MiaSemper @elke_roll 🤮🤮🤮🤮,HOF,PRFN,1
3063,3063,hasoc_de_3064,@Hartes_Geld @hamaro777 Aus Gründen des Protests werde ich die nächsten 40 Tage nur Dosenfleisch essen!    Habe schon zwei Dosen vorgelagert!    #Protest  #Ferkeldiskriminierung  #Regierung   #Ferkel ähh #Merkel,HOF,OFFN,1
1759,1759,hasoc_de_1760,Fahr ich nach Berlin am Stadtrand steige ich um auf Straßenbahn voll mit Musels die nur darauf warten mich zu attackieren bei Gegenwehr steigt Staatsanwalt ein lässt mich festnehmen weil ich nicht durch das Messer eines Migranten sterben wollte ... deutsche Realität 🤔🤔 https://t.co/UQGADdddPc,HOF,OFFN,1
1178,1178,hasoc_de_1179,"Ich 'oute' mich mal:  Bin 'Sexist': Ja, mir gefallen schöne Frauen!  Bin 'Rassist': Ja, mir werden die Moslems hier langsam zu viel (und zu fordernd).  Bin 'Klimasünder': Ja, ich fahre schnelle Autos, liebe Motorboote und fliege oft!  Kurz: Bin 'Arschloch' und wohl 'Nazi'.  :)",HOF,PRFN,1
644,644,hasoc_de_645,RB Leipzig – FC Bayern:  Bin sehr gespannt! Ich würde es den Sachsen wirklich gönnen!  https://t.co/TuKlp0HHqu,NOT,NONE,2
2573,2573,hasoc_de_2574,"Weil ich meinen Planeten so liebhabe, habe ich gerade Fahrkarten für über 2000 km Landroute (MFG + Bahn) in 3 Tagen gebucht. Das wird so schön! https://t.co/8VtYlcsZ6n",NOT,NONE,2
3699,3699,hasoc_de_3700,"@realJohr Die Frau Steinbach ist ein Soziopath. Anders kann diese Reaktion nicht erklärt werden.  Ach ne, stimmt nicht. Sie könnte statt dessen auch eine notorische Lügnerin sein.",HOF,OFFN,1
1819,1819,hasoc_de_1820,Umwelt  NASA: Polkappe des antarktischen Eises nimmt massiv zu 🤔🤔    Friday for Schulschwänzen hat es geschafft😂😂  in paar Monaten ist  am Pol wieder alles in Ordnung  klasse Gretel Blödfisch😂😂 https://t.co/0VkQXnOdmr,HOF,OFFN,1
525,525,hasoc_de_526,Und die #Türkei soll in die #EU aufgenommen werden?  Den würde ich mal ganz gepflegt vorn Koffer scheißen! https://t.co/5kud0aopzR,HOF,PRFN,1
2946,2946,hasoc_de_2947,@Hartes_Geld Hier versagt der 'Staat' total  in seiner Aufgabe seine 'Bürger' zu schützen,NOT,NONE,2
1901,1901,hasoc_de_1902,"'Bürgerlich'! 🤣🤣🤣  #Polenz nennt die #GrüneKhmer tatsächlich 'bürgerlich'!  Es sind Kulturmarxisten, die aus Deutschland schneller eine Diktatur machen würden, als wir #Klimalüge sagen können.  Nehmen Sie Ihre Medikamente endlich wieder regelmäßig, Herr Polenz! https://t.co/DgXVF0oTb0",HOF,OFFN,1
3289,3289,hasoc_de_3290,"Wer wissen will, welche Agenda der öffentlich-rechtliche Rundfunk verfolgt, kann das bei Tilo Jung verfolgen. Das widerspricht nicht nur der #Neutralitätspflicht, das ist verfassungswidrig‼️ Unfassbar! #NoGEZ #GEZ https://t.co/l5befzCcmF",NOT,NONE,2
392,392,hasoc_de_393,Für Friday for Future Greta Klima-Kinder:    'Nicht vergessen in den Ferien freitags zu demonstrieren. Das Klima macht auch keine Ferien'. https://t.co/ukKoJpqXB3,NOT,NONE,2
1645,1645,hasoc_de_1646,"Früher feierte man zu #Pfingsten, dass der Heilige Geist über die Menschheit kam, heute feiert man eine 16jährige Autistin, die glaubt, sie könne CO2 sehen, mit einem Ehrendoktortitel.  Demnächst wird uns Greta mit dem Heiligen Klimageist beglücken.  Wir sind verloren...",HOF,OFFN,1
2986,2986,hasoc_de_2987,@Hartes_Geld Schulpflicht an Samstagen!,NOT,NONE,2
3294,3294,hasoc_de_3295,Schlechte Nachrichten für 'Flüchtlinge': Deutschland benötigt plötzlich 100.000 'Fachkräfte' weniger. Die Arbeitsagntur korrigiert ihre gefakte Jobbörse. https://t.co/QvNPeH4Oyy,HOF,OFFN,1
2347,2347,hasoc_de_2348,"Zwangsheirat und Vergewaltigung - diese Unkultur fördern Linksverblendete und Multi-Kulti-Klatscher in Deutschland, inszenieren andererseits aber die übertriebene #metoo-Kampagne. Was für linke Heuchelei! #AfD #Poggenburg    https://t.co/HxLyWTPCRR",HOF,HATE,0
2856,2856,hasoc_de_2857,"#Sachsen | 💙 @AfD_SLT möchte Rehkitze mit parlamentarischer Initiative vor Mähmaschinen bewahren!  Dazu der Tierschutzpol. Sprecher und OB-Kandidat für #Görlitz, @SebastianWippel:  'Die #AfD fühlt sich dem Tierschutz in besonderem Maßen verpflichtet!' https://t.co/DJ69hC716s",NOT,NONE,2
992,992,hasoc_de_993,"Ich habe in einem Haus von Jüdischen Eigentümern gewohnt!  Diese vermieteten Ihre Wohnungen zum Teufel hinaus,auch an einen Moslemischen Jugendclub!  Ich bin sofort ausgezogen!  Der Sohn d E.hat sich vor der Tür m diesen Jugendlichen, seines Judentums,gebrüstet! https://t.co/KrxPYQL4ug",HOF,HATE,0
3720,3720,hasoc_de_3721,@Ungebeten1 Die sind alle Irrsinn befallen. Wie kann man nur so blöd werden. Was trinken schlucken nehmen die ein??,NOT,NONE,2
124,124,hasoc_de_125,"Man muss sich einfach mal vergegenwärtigen, um was für Spinner es sich bei den Gehirngewaschenen bei #FridaysForFuture handelt: Wer oder was bringt solche Hohlbirnen hervor?  Enjoy!  😂  Ganze Doku: https://t.co/SfPZDf4vyt #FFF https://t.co/dErgc8vNY5",HOF,OFFN,1
2231,2231,hasoc_de_2232,"Die Stasitrine ist ja voll wie eine kleine Kirche, die lallt ja fast; hat wohl von Junckers Ischias-Medizin überdosiert.    Angela Merkel zu den Ergebnissen des EU-Gipfels am 11.04.19 https://t.co/bfRyAlDGED via @YouTube",HOF,HATE,0
1598,1598,hasoc_de_1599,"@Ungebeten1 Hatte ihm was ähnliches geschrieben, zu einem anderen Erguss seinerseits, jetzt hat er mich geblockt. 😂😂😂  Uffbasse Grossmeister Zopfgedöns nicht das du der nächste bist. 😁  https://t.co/47uxwBy7BC",HOF,OFFN,1
1961,1961,hasoc_de_1962,WSK 78 – Thema Verschwörungspraktiken https://t.co/28xejQjbcn https://t.co/lVYCgGWUnf,NOT,NONE,2
1551,1551,hasoc_de_1552,"@heuteplus 'immer noch'?    Nein Leute, auch weiterhin!    Manche andere können machen was sie wollen, aber deswegen lasse ich mich nicht zwingen, es gut zu finden.    Ich finde es nicht gut und das bleibt auch so!",NOT,NONE,2
