,text,true_label,without_label,adv_labels
1602,Boar Redet der Maas Scheisse !!! Der Heuchler!!!,1,1,1
1603,Der @xXxOPEXOBxXx nervt manchmal in den Streams aber er gehört dennoch zu meinen Lieblingsaffen ☺,2,1,1
1604,"@krippmarie |LBR| Die Linke gehört verboten, nicht die NPD.",0,2,0
1605,"@wolfibey @SawsanChebli Du suchst Dir auch nur Frauen in Burka aus, oder? Aussehen für Dich völlig unwichtig.",0,2,0
1606,"@JoeHellBack @ThomasMichael71 @alexa_jung60 @Tschonka @Gwen_Ny_ @dasstimmvieh @Mohrenpost Frag mal Deine muslimischen Freunde, warum sie eine Ideologie unterstützen, die von einem pädophilen Kriegstreiber erfunden wurde.",0,0,0
1607,"@ThomallaSophia Wie sagt man - Dumm fickt gut...., oder zum Verständnis: Wer Anderen in die Möse beisst ist böse meist.",1,1,1
1608,#Merkel wird durch #Jamaika die #CDU unkenntlich machen oder die Regierung hält keine vier Jahre #btwahl2017 Gott sei Dank,2,2,2
1609,"Gastfreundschaft ist der Raum, in dem Menschen sich ändern können. Henri Nouwen",2,2,2
1610,"@Mama_arbeitet @annika_schach @herr_unbekannnt Frauen sind nicht benachteiligt. Sie persönlich sind ja auch in der Politik. Nur weil Frau mal für etwas arbeiten muss, ist das keine Benachteiligung.",0,2,2
1611,@galdregons @Schalupe Drum guckt man son Lügenpresse Müll erst gar nicht!,0,1,0
1612,"Ein Dialog selbst mit Erdogans #Türkei ist richtig, aber eine Aufrüstung der Türkei ist kein Beitrag zum Dialog. Waffenlieferungen inklusive Panzerfabrik an eine Diktatur sind ein Beitrag zum Unfrieden Frau #Merkel &amp; Herr #Gabriel. |LBR| #Goslar #FreeDeniz #FreeThemAll",2,2,2
1613,"@HilluAbblader Ein Einstieg dazu: Georg Herbstritt ""Bundesbürger im Dienst der DDR Spionage"" oder das BStU-Gutachten für den BT via bstu.de",2,2,2
1614,"@MiataMuc Wenn nicht, mich einfach in Ruhe lassen bis etwa um 12 Uhr.",2,2,2
1615,"Sieh auf die Natur: Sie ist beständig in Aktion, steht nie still, und doch schweigt sie. Mahatma Gandhi",2,1,2
1616,"@rspctfl @ThomasMichael71 @Innenwelttramp @ergroovt @houelle_beck @ksemann2 @DrKassandraPari Na ja, Du als Moslem musst Juden ja hassen. Steht ja in Deinem Heiligen Buch drin.",0,1,0
1617,"@PatriciaD0305 @welt Wenn ich eure Rhetorik höre wie einige Politiker im Bundestag reden, dann bleibe ich dabei das Sie Nazi sind!",1,1,1
1618,Furchtbare Nachrichten aus #berlin. Meine Gedanken und mein tiefes Mitgefühl sind bei den Opfern und den Verletzten und ihren Familien.,2,2,2
1619,die rückgratlosen #Grünen sind sich nicht zu schade für #Jamaika die #AFD verantwortlich zu machen pfui!,1,0,0
1620,@HaraldRostock @anna_IIna ..ich freue mich auch ⁉ 💩,2,2,2
1621,@Shuggy35312948 @Cherusker6 .sie haben mir aus der Seele gesprochen!!!,2,1,2
1622,Möchte noch jemand in den Playboy? 😀,2,2,0
1623,@fckoeln “...un mir jon mit dir 🐐 |LBR| wenn et sin muss ☠️ |LBR| durch et Füer 🔥...“,2,1,2
1624,"@HeikoMaas Die Verfassungsfeinde sitzen in der abgefuckten Scheinheilgsten Partei Deutschlands, der SPD !!!",0,1,1
1625,"@Kahuna456 @Lotus88118558 @Jala_varietas Ich glaube er hat auch noch nicht mitbekommen, dass Frauen ansprechen mittlerweile als sexuelle Belästigung gilt ☺",2,2,2
1626,"@ZeichenTaten @mountainman1977 @ThomasMichael71 Weil man 2 Milliarden Chinesen nicht mit Subsistenzwirtschaft ernähren kann. Es sei denn, Du befielst ihnen, arm zu bleiben.",2,0,0
1627,@Sakoelabo @ThomasMichael71 Na ja. Hochschlafen können wir Männer uns zumindest nicht.,0,1,1
1628,@b_riexinger Du Döddel Bernd gewinnst nicht mal den Kampf gegen @SWagenknecht . Sie macht dich kalt.,1,1,1
1629,"@rspctfl @Innenwelttramp @ergroovt @houelle_beck @ThomasMichael71 @ksemann2 @DrKassandraPari Ich möchte keinen Lehrer mit Kopftuch, keinen mit Kreuz und keinen mit Parteiabzeichen an Schulen sehen.",2,1,2
1630,"Das Berliner Landgericht hätte wissen müssen, dass bekanntlich nicht alle Rassisten unserer Gesellschaft auch Nazis sind, so der #TBB",2,2,0
1631,@powerphil @IkswokrubRetnug |LBR| Alles für den Asylwahnsinn aber schäbig zum eigen Volk. Geht's noch?,0,0,0
1632,"@NetReaper @smsteinitz Wenn Frauen sich darüber echauffieren, bitte. Machen damit halt ihrem Ruf als hysterischem, schwachen Geschlecht alle Ehre ☺",0,1,0
1633,@Titania0001 @ist_wenig Stimmt ja auch. Meistens leisten Frauen aber einfach weniger.,0,2,2
1634,"Die Rechtspopulisten haben das Dagegensein zur politischen Mode gemacht. Die meisten Parteien versprechen sich das Heil für sich selbst von der #Opposition. Sie ist, was früher beim Fangenspielen der ""Pott"" war: Rückzugsraum der Unangreifbarkeit. Das können nur die Wähler ändern.",2,2,2
1635,"@RolandBauer11 @Caroline_Aus @LMU_Muenchen @BMFSFJ AUCH #LSBTIQ haben ein Recht auf Familiengründung. Wir sprechen hier von einem einschließenden, nicht von einem ausschließlichen Recht.",2,2,2
1636,@MiataMuc @FrankyB122 @mountainman1977 @MartinDomig Das hat nix mit Preußen zu tun! ☝️,2,2,2
1637,"@herz_jesu_youth Ups, da ging etwas schief. Aber immerhin: Eine Ziffer des Todesjahres ist immerhin korrekt! /fxn",2,2,2
1638,"@BabaBangz @gerda_jaeger @watchingyou81 Hakenkreuze sind alte Symbole, sie werden erst im 19. Jahrhundert für bestimmte Kulturen, schließlich von der völkischen Bewegung für ihren Arier-Rassenwahn und dann von den Nazis usurpiert.",2,0,0
1639,#Yvonne #Willicks frisst sich durch die Welt sie passt schon nicht mehr auf einen 16 zu 9 Bildschirm #Servicezeit #WDR,1,2,2
1640,"@MarioBuchinger Wenn Frauen den Arsch nicht hochbekommen oder sich schwängern lassen, anstatt an ihrer Karriere zu arbeiten, ist das kein Sexismus.",0,1,1
1641,@heavenlydogz @nopgy8i7 @govkorea @mafrakorea Zur Hölle mit den koreanischen Tierquälern!,0,1,1
1642,"@nairax23 @Harlekin1991 @m8Flo @everlast_fs @rspctfl @BolzAndrea @Innenwelttramp @LGnimag @dasstimmvieh @NordicSkulled @Suzimiya @waldenmonk @ThomasMichael71 @Coffee__Grind @houelle_beck @THesmert @Chinasky64a @MartinDomig Naira, ich habe in Hamburg ein Baby im Krabbelalter in der Krippe gesehen mit Kopftuch und Stecknadeln am Kopf. |LBR| Wie krank ist sowas eigentlich?",0,1,1
1643,"#Özdemir von den #Grünen redet von Patriotismus, geh nach Hause #Türke",0,0,0
1644,@focusonline |LBR| Verräter an der deutschen Schlagerkultur dieser Depp,1,1,1
1645,"@klausfenn @No934 Grundsätzlich ist das natürlich nicht umsonst. Ich muss auch Miete, Personal usw. bezahlen. Ich mache Ausnahmen in besonders krassen oder wichtigen Fällen. Aktuell geht es mir um ein paar gerichtlich zu klärende Präzedenzfälle. Die ich auch teilweise subventioniere.",2,2,2
1646,es wird Zeit dass es endlich Fahrverbote gibt. Beim #Diesel kommt man nicht weiter und hört nur dummes Geschwätz wie immer #Lokalzeit,2,2,2
1647,"Ich habe einen Platz in Gottes Plan,auf Gottes Erde,den kein anderer hat. |LBR| John Henry Newmann",2,1,2
1648,@JoeHellBack @ThomasMichael71 @alexa_jung60 @Tschonka @Mohrenpost Was ich nicht verstehe: Du lehnst die AfD ab. Warum nicht auch den Islam? Was ist am Islam besser?,2,2,2
1649,Die heutige Selbstbeweihräucherung bei #AktenzeichenXY ist einfach nur widerlich und ekelhaft #ZDF,2,0,0
1650,"@sascha1352 @spdbt Nein, nicht schwer. Steht ja im Grundgesetz. Deswegen bin ich ja so gespannt auf die Abstimmungen zu den Auslandsmandaten.",2,2,2
1651,@ThomasMichael71 @PBahners Steht in der Präambel nicht irgendwas mit Gott?,2,2,2
1652,"@Ceetzie Du bist der Wahnsinn !!! habe dich eben erst gefunden ,weil ich es so richtig gebraucht habe !!!! Ein Traum von einer Frau!!!",2,1,2
1653,Die meisten Muslimas im Westen tragen das Kopftuch freiwillig und selbstbewusst. |LBR| Und genau das ist die Tragödie.,0,0,0
1654,@MDR_SAN @DemokratieMeile |LBR| Ich schäme mich ST zu sein !10 000 verhöhnen ihre Opfer durch die AlliertenMörder des Bomben HC.,0,0,0
1655,von der Leyen sollte endlich entsorgt werden! #RausAusDemKabinett #illner,0,2,2
1656,"""@daddy_4_you: @WHetzler @jageradeheraus @Piratenfrank Hetzer hör auf zu hetzen"" |LBR| EINFACHE SYSTEMLINGE GEHT SCHLAFEN.",2,0,0
1657,"@rspctfl @Innenwelttramp @ergroovt @houelle_beck @ThomasMichael71 @ksemann2 @DrKassandraPari Und Du bist so fanatisch, dass Du nicht bereit bist, das Symbol dieser Ideologie abzulegen, selbst wenn Du neutral Fakten lehren sollst.",0,2,2
1658,"Ein Sozi ist ein Wühler,ein Schmierer,ein Zersetzer,eine Ausgeburt der Zersetzung!",0,1,1
1659,"USA als Terrorstaat ausweisen,Sanktionen ansetzen,alle freien Völker zusammenschließen!",2,0,0
1660,"@peteraltmaier Wenn ich mir diese Gestalt anschaue, dann Frage ich mich:""Wer ist Wir?""",2,2,2
1661,@Namiimon @mountainman1977 @zeitonline Du steckst mittendrin? Was bedeutet das?,2,2,1
1662,"@Strack_C Der Brunnenvergifterkomplex bei den abgefuckten Altparteien nimmt zu. Das gute an der Geschichte ist, dass es endlich mal einen aus der Elite getroffen hat. Hätte es Oma Müller erwischt, hätte es nicht den Hauch von Aufmerksamkeit gebracht.",0,1,1
1663,@MiataMuc Wenn ich knutsche gähnst Du???,2,1,1
1664,@mountainman1977 @FrankyB122 @MartinDomig @MiataMuc Das von Bayern unterdrückte Volk der Franken.,2,0,0
1665,@yxyzyxy Ich kaufe nichts beim Asiaten oder Türken.,0,0,0
1666,"Moralische Bankrotterklärung v. #Merkel: Schulterschluss mit #Erdogan &amp; keine Forderung, Oppositionsführer #Demirtas freizulassen. #Türkei",2,2,2
1667,"Wie die NYPD mitteilte, sei das Fahrzeug im Manhattan auf einen Fußgänger- und Fahrradweg gefahren und habe dabei mehrere Menschen gerammt.",2,2,2
1668,Bei Christus kann man Gott nicht verfehlen. |LBR| Martin Luther,2,2,2
1669,"@ericcartmensmum @HelgeThiessen @MiataMuc Rein rational betrachtet ist es ja auch Unsinn, sich mit dem Geschlecht einzulassen, mit dem man so wenig gemeinsam hat.",2,2,2
1670,@MDR_SN @freies_wort |LBR| Die haben noch einen Arsch in der Hose.,1,1,1
1671,@hapatamast @Mischa0815 |LBR| So siehts in Wahrheit aus. Aller Abschaum kommt Nach D ohne Paß keine Akte.,0,1,0
1672,"Wahnsinn ! Und das Elend der Deutschen Armen steigt, durch die verfluchten Ausgaben!",2,0,0
1673,"Salafistisch gesinnte junge Frauen organisieren sich und bilden sogenannte „Schwesternschaften“ im Internet. Durch diese Vorgehensweise werden junge Frauen nach und nach manipuliert und indoktriniert. Es wird betont, wie wichtig die Rolle der Frau im „heiligen Krieg“ ist.",2,0,2
1674,@MeliDeluxe schöne blaue Augen hast du 😚,2,2,2
1675,@Christoph_Hi Die Endogamieregel und das Kastensystem wurden im 12. Jahrhundert von dem jesidischen Reformator Sex Adi eingeführt. |LBR| Falls es dich interessiert :). Es handelt sich also selbst um eine Reform.,2,2,2
1676,Viele herzliche Glückwünsche an @detzer_sandra &amp; Oliver Hildenbrand zur Wiederwahl als Vorsitzende der @GrueneBW! 🌻🌻 #ldkbw,2,2,2
1677,@stefanolix @LucasSchoppe1 @Die_Gruenen Die wollen von nix ablenken. Die sind naturgemäß so dumm.,0,1,1
1678,@oadiakosmos @Schockadin @Schnubb36 @3rd_stone_f_sun @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org 😂 du bist einfach köstlich. Schon mal über eine Karriere als Komödiant nachgedacht? Oder war das kein Sarkasmus?,2,1,1
1679,"@CDU Warum scheisst sich unsere Regierung dann ein, wenn Filipinos ein Besuchsvisum möchten. Fast alle werden willkürlich abgelehnt",1,2,2
1680,"Man muss sich durch die kleinen Gedanken, die einen ärgern, immer wieder hindurchfinden zu den großen Gedanken, die einen stärken. |LBR| Dietrich Bonhoeffer",2,1,2
1681,@petpanther0 Was sind die Strafen für Sünder im NT?,2,0,0
1682,"@spdde @hubertus_heil @MartinSchulz Kann mir nicht vorstellen, dass der in der Lage ist eine Briefmarke zu kaufen. Prost",1,2,2
1683,#TBB hat scharfe Kritik an den Äußerungen des Grünen Oberbürgermeisters von Tübingen #Palmer zur Asylpolitik und zu Geflüchteten geäußert.,2,2,2
1684,hat Tarek Leitner wieder die SPÖ gewählt? #nrw17 #orf,2,2,2
1685,@stefanolix @Tevsa Frauen sind albern |LBR| Ende der Geschichte.,0,1,0
1686,"@rspctfl @Innenwelttramp @nadine_wickert @bruck_68 @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Nein, Du kleidest Dich wie eine religiöse Fanatikerin.",0,1,0
1687,"@tagesspiegel Tsp: ""Rainer Woratschka (..) schreibt hauptsächlich über Sozialpolitik."" Für eine faktenfreie Polemik zur @fdp hatte er aber gerade Zeit 😦",2,2,2
1688,"@ericcartmensmum @xXxOPEXOBxXx @HelgeThiessen @MiataMuc Die Allgemeinheit der Frauen zeigt sehr wenig Widerstand gegen die kontinuierliche Dämonisierung von Männern. |LBR| Es sind Opportunisten, die sich aus dem Feminismus das herauspicken, was ihnen gerade passt.",0,0,0
1689,#Andrea #Nahles ist in meinen Augen strunz blöd und wird der #SPD noch das Genick brechen,1,1,1
1690,@Kittypunk7 @ThomasMichael71 Worin genau bestand der Vorteil ihrer Entscheidung für Deutschland?,2,2,2
1691,@HeikoMaas Wer Politik macht wie die abgefuckte SPD verrät das Volk,0,1,0
1692,"Leider haben die Araber immer noch nicht begriffen, das sie wie ein Mann aufstehen und kämpfen müssen.",2,0,0
1693,"@dididumm In der Realität versekten sie in Gesinnungszirkeln, die sich tendenziell auch radikalisieren.",2,0,0
1694,",,ANNETT EINE ROSE FÜR DEUTSCLAND''",2,0,0
1695,"Bei der Zustimmung der Gewerkschaften zur #GroKo muss man bedenken, dass diese weder Geringverdiener, Leiharbeiter oder ALGII-Bezieher vertreten. /TN #NoGroKo",2,2,2
1696,Statt #Entspannung ggü #Russland sorgt #GroKo für #Bundeswehr-Beteiligung an #NATO-Militärübung 'Eiserner Wolf' inLitauen.Verantwortungslos!,2,2,2
1697,"@WirtschaftDE @janjansen96 Die Mehrzahl=Asylschmarotzer, Verbrecher, Terroristen, Feiglinge",0,0,0
1698,Heute eröffnet der #Weihnachtsmarkt am #Breitscheidplatz. Starkes Zeichen. Denn Terroristen dürfen unser Leben nicht bestimmen.,2,2,0
1699,@DrOetkerDE Ich. Das ist doch das Beste.,2,2,2
1700,@lordhornhaut Es ist ja kein Geheimnis #Böhmermann ist ein Sitzpinkler,1,1,1
1701,"@oadiakosmos @3rd_stone_f_sun @Schnubb36 @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org War der Atheist? Keine Ahnung, ob der im Sklavenhandel aktiv war. Hast du einen Link? Was willst du damit belegen? Ist Voltaire das Oberhaupt der Atheisten? |LBR| Sag mal kann das sein, dass du der Meinung bist, dass der Papst nichts mit dem Christentum zu tun hat?",2,1,2
1702,@rspctfl @Innenwelttramp @ergroovt @houelle_beck @ThomasMichael71 @ksemann2 @DrKassandraPari Du setzt Dir freiwillig das Symbol einer religiösen Ideologie auf den Kopf. Ein Name ist nicht freiwillig.,0,2,2
1703,"@WlerNr ich mache einen neuen Tweet auf, damit ich deine hasserfüllte Tweet nicht weiterleite! Es sieht ein Blinder was du damit bezwecken willst, du bist ein Brauner und Tschüss",2,1,0
1704,@dieLinke @b_riexinger Bei euch werden die wenigen Klugen ja von Dir und Krawall-KÄTHE @katjakipping nieder gemobbt.,1,1,1
1705,@GefrKamnitzer @manuring72 |LBR| Wo sind die wahren Männer? Aller verschwult oder was? Oh Mann hätte bei A.H. nie gegeben.,0,1,0
1706,"Als Mann ist mir Feminismus ja bereits peinlich. Wäre ich eine Frau, würde ich diesen Schwachsinn um meiner selbst willen bekämpfen.",1,1,0
1707,@696Castro @RegSprecher Die hat keine Zeit. Die muss sich doch die SPD-Spitze einführen,2,2,2
1708,@JensAusBochum Dann erzähl mal :-) /TN,2,2,2
1709,"Es gibt in der ganzen Weltgeschichte immer nur eine wirklich bedeutsame Stunde – die Gegenwart. Wer aus der Gegenwart flieht, flieht den Stunden Gottes. Dietrich Bonhoeffer",2,2,2
1710,"Vom 17.10. bis zum 20.10. bin ich auf unserem Regionaltreffen Nord im Karmel in Berlin. Ich freue mich auf Dialog, neue Impulse...",2,2,2
1711,@ThiloAdamitz @MiataMuc Das ist nicht der @MiataMuc 😁,2,2,2
1712,Frau #Böttinger meine Meinung dazu ist sie sollten uns mit ihrem Pferdegebiss nicht weiter belästigen #WDR,1,1,1
1713,"@weidenkatzl Genau Volksfeinde sind die Komministen,Zecken,Antifa.",0,0,0
1714,@montagsdemoGIDA |LBR| Hoffentlich nicht. Aber was ist mit dem Iran den er kritisiert?,2,2,2
1715,@bueti @ulfposh Habe gerade von #Maaluf #DieKreuzzüge gelesen. Empfehlenswert! Erhellend. Aber auch brutal.,2,2,0
1716,"Was mich an Grünen schon immer gestört hat, ist ihr kindlich-naives Bild der Natur: Sie zeichnen eine Welt voller Freude und Harmonie. Dieses Weltbild ist auch in Großstädten weit verbreitet.",2,2,2
1717,"Heute drücke ich den @jusos fest die Daumen, die Martin Schulz &amp; seinem ganzen GroKo-Fanclub die rote Karte zeigen. Denn klar ist, wenn #spdbpt18 einer neuen #GroKo mit Merkel zustimmen, können sie gleich auf dem nächsten Friedhof ein Grab für ihre Partei schaufeln. #noGroKo",2,2,2
1718,"""Scouts"" sollen das #Reformationsjubiläum in Vorbereitung der #ekdsynode 2017 gezielt beobachten, schlägt das Präsidium vor.",2,2,2
1719,Wer hat den Verfassungsrichter ins Gehrin geschissen? #DrittesGeschlecht,1,2,2
1720,#SPD Partei ohne Rückgrat einfach nur zum Kotzen inklusive @MartinSchulz,0,1,1
1721,@rspctfl @ThomasMichael71 @Innenwelttramp @ergroovt @houelle_beck @ksemann2 @DrKassandraPari Du bist als Muslima aber kein Ausdruck verschiedener Religionen. Du bist eine religiöse Fanatikerin.,0,0,0
1722,"@spdbt @schneidercar SPD - SCHMAROTZER, PÄDOPHILE UND DUMMKÖPFE",0,0,0
1723,@weidenkatzl |LBR| Nazi . Na und? Kann man stolz drauf sein auf unsrer Eltern und Großeltern. Alles fürs eigene Volk hieß es damals noch!.Sozial,0,0,0
1724,@Simulacron2 @stefanolix @ZDF Die Kopftuchdichte nimmt in meinem Viertel jedenfalls seit Jahren kontinuierlich zu.,0,0,2
1725,"@b_schaefers @BischofGebhard @kathkirche Er ist echt (wir haben bei der Pressestelle nachgefragt), die Pressestelle bespielt nach unseren Informationen auch den Account. /fxn",2,2,2
1726,"@ericcartmensmum @MiataMuc @HelgeThiessen Das Hauptproblem am Schwul sein ist, dass Sex so leicht zu bekommen ist, das viele glauben, keine Beziehung eingehen zu müssen.",2,1,2
1727,@bax_daniel @pewresearch Dann haben wir ja nochmal Glück gehabt.,2,2,2
1728,Und jetzt bin ich mal im off. Bis bald.,2,2,2
1729,"@fxneumann »Funkel und Licht der Menschen von heute, besonders der Blassen und Dunklen, sind auch Funkel und Licht der Jünger Christi!«",2,1,2
1730,"eine bodenlose #Heuchlerei und #Frechheit wie in der @aktuelleStunde über 12 Tote vor einem Jahr berichtet wird, wie viele Kinder sind in dieser Zeit verhungert? Wo bleibt dieser Bericht?",2,0,2
1731,und wieder ein 30-minütige Werbesendung für liksGrüne Propaganda #heuteshow,0,2,2
1732,@heutejournal Ich hoffe dieses islamistische Dreckschwein wurde ohne Narkose operiert.,0,1,1
1733,"@mountainman1977 @MiataMuc Merkwürdig. Ich hab ne ziemlich gute Vorstellung davon, welche Frauen attraktiv sind.",2,2,2
1734,@Wittenberg_ |LBR| Armes Reh. Wie viel noch?,2,1,2
1735,"@Karl_Lauterbach Ach du Scheisse, wer mit Nahles in die Zukunft geht kann auch gleich den Stegner dazu packen 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1,1,1
1736,@MiataMuc Nein. Aber was hat schwul sein mit einem verminderten Wohlergehen zu tun?,2,0,0
1737,@ludhell321 @focusonline Bild ist eh scheisse Und hat mit der CIA zu tun !!!!,0,1,1
1738,Ein tolles Produkt in alter SED Tradition!Merkel und ihre Satrapen haben diesen Propagandafilm abgenickt.,0,1,1
1739,#Ossi Schauspieler sind einfach nur unterirdisch und drittklassig,0,0,0
1740,"@RolandTichy Hat da tatsächlich jemand die Nahles vorgeschlagen, oder sind das nur Darmblähungen gewesen ???",1,1,1
